LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate,BlockId
60857,81109,204350,510,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2792935853305331615 src: /10.251.90.134:49456 dest: /10.251.90.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-2792935853305331615
62167,81109,204402,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.84:50010 is added to blk_-439553142940473726 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-439553142940473726
62179,81109,204402,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.147:50010 is added to blk_-439553142940473726 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-439553142940473726
62197,81109,204402,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.210:50010 is added to blk_-439553142940473726 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-439553142940473726
62216,81109,204402,436,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-439553142940473726 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-439553142940473726
62218,81109,204402,436,INFO,dfs.DataNode$PacketResponder,Received block blk_-439553142940473726 of size 67108864 from /10.251.43.210,E9,Received block <*> of size <*> from /<*>,blk_-439553142940473726
62221,81109,204402,437,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-439553142940473726 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-439553142940473726
62222,81109,204402,437,INFO,dfs.DataNode$PacketResponder,Received block blk_-439553142940473726 of size 67108864 from /10.251.91.84,E9,Received block <*> of size <*> from /<*>,blk_-439553142940473726
62234,81109,204402,443,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-439553142940473726 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-439553142940473726
62236,81109,204402,443,INFO,dfs.DataNode$PacketResponder,Received block blk_-439553142940473726 of size 67108864 from /10.251.91.84,E9,Received block <*> of size <*> from /<*>,blk_-439553142940473726
63009,81109,204409,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.22:50010 is added to blk_-529561454604787020 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-529561454604787020
63035,81109,204409,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-529561454604787020 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-529561454604787020
63051,81109,204409,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.210:50010 is added to blk_8246640784664624144 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8246640784664624144
63093,81109,204409,451,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-529561454604787020 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-529561454604787020
63098,81109,204409,451,INFO,dfs.DataNode$PacketResponder,Received block blk_-529561454604787020 of size 67108864 from /10.251.39.209,E9,Received block <*> of size <*> from /<*>,blk_-529561454604787020
63103,81109,204409,452,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8246640784664624144 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8246640784664624144
63109,81109,204409,452,INFO,dfs.DataNode$PacketResponder,Received block blk_8246640784664624144 of size 67108864 from /10.251.215.16,E9,Received block <*> of size <*> from /<*>,blk_8246640784664624144
63110,81109,204409,453,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-529561454604787020 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-529561454604787020
63114,81109,204409,453,INFO,dfs.DataNode$PacketResponder,Received block blk_-529561454604787020 of size 67108864 from /10.251.91.229,E9,Received block <*> of size <*> from /<*>,blk_-529561454604787020
63188,81109,204409,490,INFO,dfs.DataNode$PacketResponder,Received block blk_8246640784664624144 of size 67108864 from /10.251.91.15,E9,Received block <*> of size <*> from /<*>,blk_8246640784664624144
63197,81109,204410,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.209:50010 is added to blk_-529561454604787020 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-529561454604787020
63200,81109,204410,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.15:50010 is added to blk_8246640784664624144 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8246640784664624144
63219,81109,204410,317,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4636159087827707811 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4636159087827707811
63220,81109,204410,317,INFO,dfs.DataNode$PacketResponder,Received block blk_-4636159087827707811 of size 67108864 from /10.251.38.214,E9,Received block <*> of size <*> from /<*>,blk_-4636159087827707811
63230,81109,204410,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.16:50010 is added to blk_8246640784664624144 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8246640784664624144
63241,81109,204410,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_-4636159087827707811 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4636159087827707811
63253,81109,204410,445,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8246640784664624144 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8246640784664624144
63254,81109,204410,445,INFO,dfs.DataNode$PacketResponder,Received block blk_8246640784664624144 of size 67108864 from /10.251.91.15,E9,Received block <*> of size <*> from /<*>,blk_8246640784664624144
63284,81109,204410,454,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-529561454604787020 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-529561454604787020
63285,81109,204410,454,INFO,dfs.DataNode$PacketResponder,Received block blk_-529561454604787020 of size 67108864 from /10.251.39.209,E9,Received block <*> of size <*> from /<*>,blk_-529561454604787020
63359,81109,204410,490,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8246640784664624144 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8246640784664624144
63365,81109,204411,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.225:50010 is added to blk_-4636159087827707811 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4636159087827707811
63389,81109,204411,324,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4636159087827707811 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4636159087827707811
63390,81109,204411,324,INFO,dfs.DataNode$PacketResponder,Received block blk_-4636159087827707811 of size 67108864 from /10.251.67.225,E9,Received block <*> of size <*> from /<*>,blk_-4636159087827707811
63396,81109,204411,331,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4636159087827707811 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-4636159087827707811
63397,81109,204411,331,INFO,dfs.DataNode$PacketResponder,Received block blk_-4636159087827707811 of size 67108864 from /10.251.67.225,E9,Received block <*> of size <*> from /<*>,blk_-4636159087827707811
63536,81109,204412,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-4636159087827707811 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-4636159087827707811
63543,81109,204412,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000391_0/part-00391. blk_1764313912257036874,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_1764313912257036874
63617,81109,204412,471,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1764313912257036874 src: /10.250.6.4:51225 dest: /10.250.6.4:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1764313912257036874
63772,81109,204413,476,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1764313912257036874 src: /10.250.6.4:36090 dest: /10.250.6.4:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1764313912257036874
63783,81109,204413,481,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1764313912257036874 src: /10.251.197.161:59189 dest: /10.251.197.161:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_1764313912257036874
63802,81109,204414,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.50:50010 is added to blk_1692120908097027760 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1692120908097027760
63808,81109,204414,307,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1692120908097027760 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1692120908097027760
63809,81109,204414,307,INFO,dfs.DataNode$PacketResponder,Received block blk_1692120908097027760 of size 67108864 from /10.251.107.50,E9,Received block <*> of size <*> from /<*>,blk_1692120908097027760
63813,81109,204414,316,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1692120908097027760 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1692120908097027760
63814,81109,204414,316,INFO,dfs.DataNode$PacketResponder,Received block blk_1692120908097027760 of size 67108864 from /10.251.106.10,E9,Received block <*> of size <*> from /<*>,blk_1692120908097027760
63819,81109,204414,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_1692120908097027760 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1692120908097027760
63822,81109,204414,330,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1692120908097027760 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1692120908097027760
63823,81109,204414,330,INFO,dfs.DataNode$PacketResponder,Received block blk_1692120908097027760 of size 67108864 from /10.251.107.50,E9,Received block <*> of size <*> from /<*>,blk_1692120908097027760
63827,81109,204414,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.10:50010 is added to blk_1692120908097027760 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1692120908097027760
64533,81109,204420,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.6:50010 is added to blk_-1051183647010524801 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1051183647010524801
64547,81109,204420,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_-1051183647010524801 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1051183647010524801
64583,81109,204420,458,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1051183647010524801 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-1051183647010524801
64584,81109,204420,458,INFO,dfs.DataNode$PacketResponder,Received block blk_-1051183647010524801 of size 67108864 from /10.251.30.101,E9,Received block <*> of size <*> from /<*>,blk_-1051183647010524801
64605,81109,204420,467,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1051183647010524801 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-1051183647010524801
64606,81109,204420,467,INFO,dfs.DataNode$PacketResponder,Received block blk_-1051183647010524801 of size 67108864 from /10.250.10.6,E9,Received block <*> of size <*> from /<*>,blk_-1051183647010524801
64625,81109,204420,484,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-1051183647010524801 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-1051183647010524801
64626,81109,204420,484,INFO,dfs.DataNode$PacketResponder,Received block blk_-1051183647010524801 of size 67108864 from /10.251.30.101,E9,Received block <*> of size <*> from /<*>,blk_-1051183647010524801
64659,81109,204421,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.175:50010 is added to blk_-1051183647010524801 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-1051183647010524801
65053,81109,204425,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000314_0/part-00314. blk_8751446418791214913,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_8751446418791214913
65145,81109,204425,486,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8751446418791214913 src: /10.251.66.63:49245 dest: /10.251.66.63:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8751446418791214913
65147,81109,204425,487,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8751446418791214913 src: /10.251.75.79:47555 dest: /10.251.75.79:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8751446418791214913
65161,81109,204425,501,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8751446418791214913 src: /10.251.75.79:50575 dest: /10.251.75.79:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8751446418791214913
65653,81109,204430,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000105_0/part-00105. blk_-4152766882909210815,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-4152766882909210815
65854,81109,204431,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_-2792935853305331615 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2792935853305331615
65868,81109,204431,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.16:50010 is added to blk_-2792935853305331615 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2792935853305331615
65892,81109,204431,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.229:50010 is added to blk_-2792935853305331615 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-2792935853305331615
65899,81109,204431,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000035_0/part-00035. blk_-5737226399349430530,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-5737226399349430530
65926,81109,204431,462,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-2792935853305331615 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2792935853305331615
65929,81109,204431,462,INFO,dfs.DataNode$PacketResponder,Received block blk_-2792935853305331615 of size 67108864 from /10.251.91.229,E9,Received block <*> of size <*> from /<*>,blk_-2792935853305331615
65956,81109,204431,475,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-2792935853305331615 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2792935853305331615
65957,81109,204431,475,INFO,dfs.DataNode$PacketResponder,Received block blk_-2792935853305331615 of size 67108864 from /10.251.91.229,E9,Received block <*> of size <*> from /<*>,blk_-2792935853305331615
65982,81109,204431,482,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5737226399349430530 src: /10.251.31.160:38354 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-5737226399349430530
65999,81109,204431,490,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4152766882909210815 src: /10.251.107.98:34704 dest: /10.251.107.98:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4152766882909210815
66019,81109,204431,505,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4152766882909210815 src: /10.251.107.98:34444 dest: /10.251.107.98:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4152766882909210815
66023,81109,204431,511,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-2792935853305331615 terminating,E11,PacketResponder <*> for block <*> terminating,blk_-2792935853305331615
66024,81109,204431,511,INFO,dfs.DataNode$PacketResponder,Received block blk_-2792935853305331615 of size 67108864 from /10.251.90.134,E9,Received block <*> of size <*> from /<*>,blk_-2792935853305331615
66087,81109,204432,482,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-4152766882909210815 src: /10.251.215.192:57701 dest: /10.251.215.192:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-4152766882909210815
66115,81109,204432,495,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5737226399349430530 src: /10.251.31.160:46266 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-5737226399349430530
66129,81109,204432,506,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5737226399349430530 src: /10.251.70.211:54310 dest: /10.251.70.211:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-5737226399349430530
66160,81109,204433,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000151_0/part-00151. blk_116439114650155937,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_116439114650155937
66272,81109,204434,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000175_0/part-00175. blk_6866437495408466341,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_6866437495408466341
66291,81109,204434,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000296_0/part-00296. blk_5832875395380367188,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_5832875395380367188
66361,81109,204434,480,INFO,dfs.DataNode$DataXceiver,Receiving block blk_116439114650155937 src: /10.251.90.134:37282 dest: /10.251.90.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_116439114650155937
66379,81109,204434,490,INFO,dfs.DataNode$DataXceiver,Receiving block blk_116439114650155937 src: /10.251.91.84:51101 dest: /10.251.91.84:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_116439114650155937
66387,81109,204434,498,INFO,dfs.DataNode$DataXceiver,Receiving block blk_116439114650155937 src: /10.251.90.134:40965 dest: /10.251.90.134:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_116439114650155937
66517,81109,204435,476,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6866437495408466341 src: /10.251.70.112:48607 dest: /10.251.70.112:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6866437495408466341
66538,81109,204435,487,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6866437495408466341 src: /10.251.110.8:47107 dest: /10.251.110.8:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6866437495408466341
66553,81109,204435,494,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6866437495408466341 src: /10.251.70.112:46972 dest: /10.251.70.112:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_6866437495408466341
66557,81109,204435,496,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5832875395380367188 src: /10.251.111.37:34047 dest: /10.251.111.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_5832875395380367188
66561,81109,204435,500,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5832875395380367188 src: /10.251.111.37:44601 dest: /10.251.111.37:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_5832875395380367188
66991,81109,204438,524,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5832875395380367188 src: /10.251.126.255:60564 dest: /10.251.126.255:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_5832875395380367188
67007,81109,204439,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_1764313912257036874 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1764313912257036874
67008,81109,204439,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_1764313912257036874 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1764313912257036874
67031,81109,204439,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.150:50010 is added to blk_1764313912257036874 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_1764313912257036874
67048,81109,204439,472,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1764313912257036874 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1764313912257036874
67049,81109,204439,472,INFO,dfs.DataNode$PacketResponder,Received block blk_1764313912257036874 of size 67108864 from /10.250.6.4,E9,Received block <*> of size <*> from /<*>,blk_1764313912257036874
67056,81109,204439,477,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1764313912257036874 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1764313912257036874
67057,81109,204439,477,INFO,dfs.DataNode$PacketResponder,Received block blk_1764313912257036874 of size 67108864 from /10.250.6.4,E9,Received block <*> of size <*> from /<*>,blk_1764313912257036874
67066,81109,204439,482,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_1764313912257036874 terminating,E11,PacketResponder <*> for block <*> terminating,blk_1764313912257036874
67069,81109,204439,482,INFO,dfs.DataNode$PacketResponder,Received block blk_1764313912257036874 of size 67108864 from /10.251.197.161,E9,Received block <*> of size <*> from /<*>,blk_1764313912257036874
67759,81109,204446,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000112_0/part-00112. blk_-7430595320512999486,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-7430595320512999486
67802,81109,204446,500,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7430595320512999486 src: /10.251.125.193:51062 dest: /10.251.125.193:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7430595320512999486
67803,81109,204446,502,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7430595320512999486 src: /10.251.125.193:41513 dest: /10.251.125.193:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7430595320512999486
67956,81109,204447,497,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7430595320512999486 src: /10.251.67.113:57711 dest: /10.251.67.113:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-7430595320512999486
68119,81109,204449,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000143_0/part-00143. blk_8582970738191859541,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_8582970738191859541
68121,81109,204449,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000303_0/part-00303. blk_-423065043106849758,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-423065043106849758
68137,81109,204449,442,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-423065043106849758 src: /10.251.203.4:36012 dest: /10.251.203.4:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-423065043106849758
68188,81109,204449,490,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-423065043106849758 src: /10.251.107.227:55934 dest: /10.251.107.227:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-423065043106849758
68190,81109,204449,492,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8582970738191859541 src: /10.251.31.160:38368 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8582970738191859541
68217,81109,204449,510,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-423065043106849758 src: /10.251.107.227:36434 dest: /10.251.107.227:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-423065043106849758
68219,81109,204449,511,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8582970738191859541 src: /10.251.31.160:41403 dest: /10.251.31.160:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8582970738191859541
68309,81109,204450,507,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8582970738191859541 src: /10.251.203.149:57003 dest: /10.251.203.149:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_8582970738191859541
68993,81109,204457,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_8751446418791214913 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8751446418791214913
69046,81109,204457,487,INFO,dfs.DataNode$PacketResponder,Received block blk_8751446418791214913 of size 67108864 from /10.251.66.63,E9,Received block <*> of size <*> from /<*>,blk_8751446418791214913
69120,81109,204458,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_8751446418791214913 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8751446418791214913
69121,81109,204458,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000050_0/part-00050. blk_-6300535047327763733,E22,BLOCK* NameSystem.allocateBlock:<*>,blk_-6300535047327763733
69142,81109,204458,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.63:50010 is added to blk_8751446418791214913 size 67108864,E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_8751446418791214913
69179,81109,204458,487,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8751446418791214913 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8751446418791214913
69186,81109,204458,488,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8751446418791214913 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8751446418791214913
69191,81109,204458,488,INFO,dfs.DataNode$PacketResponder,Received block blk_8751446418791214913 of size 67108864 from /10.251.75.79,E9,Received block <*> of size <*> from /<*>,blk_8751446418791214913
69218,81109,204458,502,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8751446418791214913 terminating,E11,PacketResponder <*> for block <*> terminating,blk_8751446418791214913
69219,81109,204458,502,INFO,dfs.DataNode$PacketResponder,Received block blk_8751446418791214913 of size 67108864 from /10.251.75.79,E9,Received block <*> of size <*> from /<*>,blk_8751446418791214913
69229,81109,204458,506,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6300535047327763733 src: /10.251.42.9:58166 dest: /10.251.42.9:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-6300535047327763733
69585,81109,204501,508,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6300535047327763733 src: /10.251.42.9:47445 dest: /10.251.42.9:50010,E5,Receiving block <*> src: /<*> dest: /<*>,blk_-6300535047327763733
